user_id,car_type,service_type,booking_day_of_week,booking_hour,lead_time_days,previous_missed_appointments,no_show,payment_method,first_time_user,discount_applied,distance_to_station_km,preferred_time_slot,device_used,referral_source,booking_channel,service_duration_minutes,rating_previous_service,wait_time_last_booking_min,account_age_days,cancellation_count
user_897,sedan,oil_change,Friday,7.0,26.0,4.0,1,wallet,1,,4.15,morning,tablet,google,,79.0,3.5,6.0,,0.0
user_898,truck,oil_change,Sunday,14.0,11.0,5.0,0,transfer,yes,LOYALTY15,20.65,morning,mobile,google,web,113.0,2.4,0.0,539.0,3.0
user_899,sedan,engine_diagnostics,Saturday,7.0,20.0,5.0,0,card,yes,LOYALTY15,2.42,evening,desktop,google,mobile_app,92.0,1.8,46.0,228.0,4.0
user_900,sedan,engine_diagnostics,Sunday,10.0,21.0,4.0,1,transfer,1,SUMMER20,6.6,evening,tablet,,whatsapp,37.0,2.1,53.0,212.0,1.0
user_901,truck,engine_diagnostics,Saturday,17.0,11.0,5.0,0,transfer,no,NEW10,5.19,morning,tablet,instagram,mobile_app,65.0,3.4,23.0,944.0,1.0
user_902,sedan,tire_rotation,Tuesday,15.0,26.0,4.0,0,transfer,0,,16.33,,tablet,twitter,whatsapp,45.0,2.8,22.0,303.0,5.0
user_903,truck,brake_repair,Wednesday,19.0,22.0,,1,transfer,1,,27.88,evening,tablet,friend,mobile_app,109.0,2.1,,791.0,3.0
user_904,suv,,Monday,19.0,24.0,0.0,1,wallet,yes,,6.1,morning,mobile,,mobile_app,39.0,4.0,,93.0,5.0
user_905,sedan,brake_repair,,18.0,4.0,5.0,1,cash,1,LOYALTY15,7.41,,mobile,google,web,,4.6,29.0,775.0,5.0
user_906,sedan,engine_diagnostics,Sunday,19.0,12.0,,0,,0,,23.88,afternoon,desktop,,mobile_app,52.0,4.1,33.0,,0.0
user_907,sedan,engine_diagnostics,Thursday,7.0,4.0,2.0,0,wallet,0,LOYALTY15,19.27,,desktop,,mobile_app,88.0,1.5,45.0,939.0,0.0
user_908,truck,brake_repair,Monday,11.0,27.0,0.0,0,cash,0,NEW10,29.13,,mobile,twitter,whatsapp,62.0,,59.0,90.0,5.0
user_909,,tire_rotation,Thursday,13.0,9.0,,0,,1,LOYALTY15,7.82,evening,mobile,instagram,web,76.0,3.7,,548.0,2.0
user_910,sedan,,Wednesday,16.0,4.0,0.0,1,transfer,yes,SUMMER20,,morning,mobile,friend,web,90.0,3.2,53.0,206.0,0.0
user_911,truck,oil_change,Tuesday,11.0,0.0,,0,transfer,yes,,8.52,evening,desktop,twitter,mobile_app,36.0,2.5,2.0,677.0,2.0
user_912,suv,tire_rotation,Sunday,12.0,11.0,2.0,0,wallet,no,,10.54,afternoon,mobile,,mobile_app,32.0,4.5,56.0,,5.0
user_913,truck,tire_rotation,,14.0,19.0,4.0,0,,,NEW10,9.56,afternoon,desktop,twitter,,67.0,3.3,41.0,266.0,4.0
user_914,sedan,,Wednesday,6.0,2.0,1.0,0,cash,no,LOYALTY15,23.59,morning,desktop,,whatsapp,51.0,,50.0,,5.0
user_915,truck,oil_change,Monday,17.0,28.0,5.0,0,card,1,LOYALTY15,27.05,afternoon,desktop,,mobile_app,114.0,1.9,20.0,,1.0
user_916,sedan,engine_diagnostics,Thursday,18.0,5.0,4.0,0,cash,yes,NEW10,20.24,morning,desktop,,web,52.0,2.0,42.0,,3.0
user_917,truck,tire_rotation,Friday,17.0,2.0,2.0,0,cash,0,SUMMER20,21.4,afternoon,mobile,google,mobile_app,66.0,2.1,22.0,491.0,4.0
user_918,truck,brake_repair,Tuesday,17.0,18.0,5.0,1,card,1,NEW10,18.58,afternoon,tablet,,whatsapp,42.0,1.5,44.0,252.0,4.0
user_919,truck,oil_change,Monday,9.0,-2.0,0.0,1,wallet,,SUMMER20,6.89,,mobile,google,web,102.0,1.4,4.0,807.0,0.0
user_920,suv,engine_diagnostics,Thursday,17.0,2.0,3.0,1,card,1,,6.28,,tablet,friend,web,89.0,3.8,28.0,369.0,4.0
user_921,sedan,oil_change,Wednesday,18.0,15.0,,1,,no,LOYALTY15,29.72,evening,tablet,,,101.0,,56.0,612.0,4.0
user_922,,oil_change,Monday,14.0,11.0,,1,,yes,NEW10,20.91,,tablet,google,web,43.0,1.9,24.0,684.0,0.0
user_923,suv,brake_repair,,17.0,,1.0,1,transfer,0,,,evening,tablet,twitter,mobile_app,101.0,1.2,6.0,726.0,4.0
user_924,sedan,engine_diagnostics,Tuesday,14.0,,2.0,1,transfer,no,SUMMER20,16.01,morning,tablet,,whatsapp,101.0,1.1,22.0,694.0,
user_925,truck,engine_diagnostics,Monday,19.0,25.0,3.0,1,,yes,LOYALTY15,,morning,,google,mobile_app,,1.2,48.0,305.0,1.0
user_926,truck,oil_change,Monday,14.0,9.0,2.0,0,transfer,1,,9.7,,mobile,,mobile_app,112.0,,41.0,203.0,4.0
user_927,suv,oil_change,Monday,16.0,,3.0,1,,no,SUMMER20,25.89,afternoon,tablet,friend,web,88.0,,16.0,800.0,0.0
user_928,suv,brake_repair,Friday,11.0,4.0,,0,,0,SUMMER20,14.4,morning,desktop,twitter,mobile_app,79.0,3.5,44.0,868.0,3.0
user_929,truck,brake_repair,Monday,9.0,26.0,3.0,1,transfer,1,,11.08,evening,desktop,google,mobile_app,,3.8,31.0,58.0,1.0
user_930,truck,tire_rotation,Wednesday,11.0,18.0,1.0,1,wallet,yes,NEW10,1.9,morning,desktop,twitter,whatsapp,44.0,,3.0,998.0,2.0
user_931,truck,tire_rotation,Friday,11.0,18.0,2.0,1,wallet,no,SUMMER20,10.06,afternoon,desktop,google,web,82.0,3.5,37.0,387.0,0.0
user_932,suv,engine_diagnostics,Thursday,17.0,5.0,1.0,1,cash,1,SUMMER20,12.55,morning,desktop,friend,web,41.0,3.9,22.0,1.0,5.0
user_933,truck,,Sunday,,10.0,2.0,0,cash,1,LOYALTY15,4.09,afternoon,tablet,friend,whatsapp,46.0,2.6,53.0,966.0,2.0
user_934,suv,tire_rotation,Thursday,12.0,6.0,0.0,0,card,1,,14.95,afternoon,desktop,friend,whatsapp,87.0,4.9,20.0,909.0,4.0
user_935,truck,brake_repair,Monday,7.0,3.0,,1,cash,1,,,morning,,google,whatsapp,78.0,1.9,,,0.0
user_936,truck,oil_change,Sunday,15.0,27.0,0.0,1,card,1,,4.07,morning,desktop,instagram,whatsapp,62.0,,42.0,755.0,5.0
user_937,truck,engine_diagnostics,,20.0,11.0,4.0,1,wallet,yes,NEW10,25.38,evening,desktop,instagram,mobile_app,97.0,3.0,51.0,,0.0
user_938,sedan,engine_diagnostics,Sunday,8.0,24.0,2.0,0,transfer,1,LOYALTY15,16.27,afternoon,tablet,twitter,whatsapp,120.0,1.6,39.0,140.0,4.0
user_939,truck,oil_change,Friday,11.0,14.0,1.0,1,card,yes,SUMMER20,,afternoon,desktop,,web,,4.5,7.0,847.0,0.0
user_940,truck,oil_change,Wednesday,,-25.0,5.0,1,wallet,0,,6.04,evening,mobile,instagram,whatsapp,104.0,4.9,29.0,446.0,5.0
user_941,truck,brake_repair,Thursday,14.0,14.0,5.0,0,card,0,NEW10,20.52,,,twitter,,65.0,1.6,48.0,94.0,2.0
user_942,sedan,engine_diagnostics,Tuesday,20.0,21.0,0.0,0,,1,NEW10,2.54,afternoon,mobile,,,74.0,4.6,56.0,215.0,4.0
user_943,truck,brake_repair,Friday,15.0,,1.0,0,transfer,yes,,13.82,evening,tablet,friend,mobile_app,114.0,2.0,41.0,336.0,4.0
user_944,sedan,,,7.0,10.0,,1,wallet,0,,4.01,evening,mobile,friend,web,101.0,1.1,32.0,795.0,2.0
user_945,,tire_rotation,Friday,9.0,0.0,5.0,0,cash,1,NEW10,4.35,,tablet,,mobile_app,46.0,3.7,1.0,967.0,3.0
user_946,truck,oil_change,Sunday,11.0,7.0,4.0,1,,1,SUMMER20,25.73,evening,desktop,google,web,88.0,4.9,17.0,515.0,5.0
user_947,,brake_repair,Thursday,15.0,19.0,0.0,1,wallet,no,LOYALTY15,5.0,afternoon,mobile,google,whatsapp,,1.3,39.0,578.0,5.0
user_948,sedan,engine_diagnostics,Saturday,18.0,2.0,0.0,1,transfer,1,SUMMER20,,evening,desktop,google,whatsapp,32.0,,30.0,57.0,
user_949,truck,,Tuesday,8.0,23.0,2.0,0,transfer,no,SUMMER20,28.92,,mobile,,,66.0,3.6,11.0,676.0,4.0
user_950,sedan,engine_diagnostics,Sunday,invalid,15.0,4.0,0,cash,yes,SUMMER20,11.17,evening,mobile,friend,mobile_app,58.0,4.8,0.0,372.0,2.0
user_951,truck,brake_repair,Thursday,6.0,12.0,4.0,1,transfer,1,NEW10,11.1,,desktop,twitter,web,97.0,4.9,32.0,313.0,0.0
user_952,sedan,oil_change,Monday,11.0,21.0,4.0,1,wallet,yes,SUMMER20,14.19,afternoon,mobile,twitter,mobile_app,34.0,2.9,40.0,142.0,5.0
user_953,sedan,brake_repair,Tuesday,,16.0,4.0,1,cash,1,,10.11,afternoon,tablet,friend,web,50.0,,35.0,336.0,3.0
user_954,truck,engine_diagnostics,Friday,11.0,,3.0,1,wallet,0,,8.27,morning,desktop,twitter,whatsapp,109.0,3.7,17.0,426.0,0.0
user_955,truck,brake_repair,Thursday,,3.0,4.0,1,wallet,0,LOYALTY15,8.67,afternoon,tablet,google,mobile_app,62.0,2.4,14.0,986.0,4.0
user_956,suv,oil_change,Sunday,13.0,22.0,5.0,1,card,no,,13.81,morning,mobile,,web,,3.9,49.0,931.0,3.0
user_957,sedan,engine_diagnostics,Thursday,11.0,19.0,5.0,0,card,0,LOYALTY15,24.51,morning,tablet,twitter,web,97.0,4.1,58.0,,1.0
user_958,sedan,brake_repair,Sunday,,1.0,,1,wallet,1,SUMMER20,10.77,evening,mobile,instagram,mobile_app,44.0,4.0,55.0,18.0,4.0
user_959,suv,tire_rotation,Tuesday,6.0,7.0,1.0,0,wallet,yes,NEW10,,morning,desktop,,web,76.0,3.1,19.0,484.0,
user_960,suv,tire_rotation,Tuesday,6.0,3.0,2.0,1,wallet,0,,19.56,afternoon,mobile,,whatsapp,40.0,3.7,34.0,439.0,2.0
user_961,sedan,tire_rotation,,15.0,7.0,2.0,0,cash,0,,21.64,morning,desktop,instagram,web,80.0,1.4,2.0,602.0,4.0
user_962,,tire_rotation,Sunday,13.0,5.0,4.0,1,cash,0,LOYALTY15,16.74,,tablet,twitter,mobile_app,84.0,2.5,,,
user_963,suv,brake_repair,Tuesday,18.0,12.0,3.0,1,wallet,1,NEW10,1.8,,mobile,friend,web,69.0,2.2,40.0,685.0,
user_964,suv,brake_repair,Friday,,24.0,1.0,0,cash,yes,LOYALTY15,20.25,evening,tablet,friend,mobile_app,110.0,3.1,49.0,441.0,0.0
user_965,truck,oil_change,Monday,,,0.0,1,card,1,LOYALTY15,17.92,afternoon,desktop,google,mobile_app,,2.6,28.0,549.0,
user_966,sedan,engine_diagnostics,Saturday,17.0,,2.0,1,transfer,,NEW10,1.56,evening,tablet,,web,120.0,2.5,42.0,212.0,1.0
user_967,truck,tire_rotation,Tuesday,16.0,27.0,3.0,1,transfer,,LOYALTY15,18.71,afternoon,mobile,,mobile_app,70.0,5.0,45.0,844.0,2.0
user_968,sedan,engine_diagnostics,Tuesday,10.0,4.0,4.0,0,cash,no,LOYALTY15,5.38,afternoon,tablet,twitter,whatsapp,32.0,4.3,46.0,266.0,2.0
user_969,suv,engine_diagnostics,Wednesday,13.0,-22.0,4.0,0,wallet,1,LOYALTY15,23.1,evening,mobile,,web,49.0,2.1,16.0,588.0,1.0
user_970,sedan,engine_diagnostics,,13.0,,5.0,1,card,no,,27.41,morning,tablet,friend,whatsapp,56.0,2.0,43.0,751.0,5.0
user_971,truck,tire_rotation,Wednesday,,13.0,,1,card,0,LOYALTY15,12.26,morning,,google,mobile_app,68.0,2.0,60.0,373.0,4.0
user_972,suv,brake_repair,,18.0,17.0,,0,card,1,,19.57,morning,tablet,twitter,web,,1.4,12.0,403.0,2.0
user_973,suv,engine_diagnostics,Saturday,20.0,-25.0,3.0,0,cash,,NEW10,15.4,morning,mobile,google,web,102.0,2.6,54.0,,3.0
user_974,,oil_change,Sunday,invalid,20.0,0.0,0,cash,0,LOYALTY15,,afternoon,tablet,instagram,mobile_app,57.0,4.4,15.0,728.0,4.0
user_975,suv,oil_change,Thursday,20.0,15.0,1.0,1,card,0,LOYALTY15,10.72,afternoon,desktop,,web,89.0,4.3,8.0,218.0,5.0
user_976,sedan,engine_diagnostics,Sunday,7.0,3.0,4.0,0,card,1,LOYALTY15,4.37,morning,desktop,,mobile_app,86.0,,6.0,870.0,3.0
user_977,suv,tire_rotation,,16.0,25.0,3.0,0,cash,0,,17.89,evening,mobile,friend,whatsapp,85.0,2.3,44.0,422.0,5.0
user_978,sedan,brake_repair,Sunday,15.0,1.0,3.0,1,cash,0,LOYALTY15,11.14,evening,mobile,google,web,46.0,2.0,51.0,253.0,4.0
user_979,,,Tuesday,14.0,19.0,2.0,1,,yes,,12.88,morning,tablet,friend,mobile_app,93.0,4.5,,784.0,3.0
user_980,suv,tire_rotation,Monday,20.0,19.0,5.0,1,wallet,,LOYALTY15,25.55,evening,tablet,,mobile_app,,3.5,40.0,73.0,1.0
user_981,,oil_change,Thursday,6.0,3.0,1.0,0,card,yes,NEW10,23.78,afternoon,mobile,,mobile_app,61.0,2.1,45.0,,5.0
user_982,sedan,,,13.0,11.0,3.0,0,card,0,SUMMER20,23.21,afternoon,mobile,google,web,60.0,3.8,21.0,740.0,4.0
user_983,suv,brake_repair,Wednesday,20.0,,5.0,1,transfer,,,11.36,evening,tablet,,mobile_app,57.0,2.3,24.0,,5.0
user_984,suv,brake_repair,Sunday,7.0,6.0,1.0,1,cash,yes,,8.11,afternoon,desktop,instagram,,96.0,2.6,45.0,75.0,5.0
user_985,suv,tire_rotation,Friday,18.0,14.0,4.0,0,card,no,NEW10,10.3,,tablet,friend,mobile_app,119.0,3.6,59.0,296.0,2.0
user_986,sedan,tire_rotation,Thursday,11.0,5.0,5.0,0,wallet,1,,23.8,evening,tablet,twitter,,99.0,4.3,49.0,113.0,4.0
user_987,sedan,tire_rotation,Friday,14.0,15.0,1.0,1,wallet,yes,SUMMER20,18.5,morning,,,mobile_app,,2.4,24.0,353.0,4.0
user_988,suv,oil_change,Saturday,invalid,26.0,5.0,1,cash,,,11.07,,desktop,google,,,,52.0,934.0,3.0
user_989,suv,tire_rotation,Tuesday,18.0,6.0,5.0,1,transfer,no,,17.17,,desktop,friend,whatsapp,51.0,3.4,20.0,283.0,2.0
user_990,truck,oil_change,Thursday,19.0,10.0,1.0,0,wallet,0,NEW10,26.47,evening,mobile,twitter,mobile_app,67.0,4.7,43.0,747.0,1.0
user_991,sedan,engine_diagnostics,Wednesday,17.0,22.0,3.0,0,wallet,yes,NEW10,24.9,evening,mobile,,web,87.0,2.7,,55.0,3.0
user_992,suv,engine_diagnostics,Sunday,15.0,4.0,1.0,0,transfer,no,LOYALTY15,13.36,afternoon,tablet,friend,web,71.0,4.7,22.0,715.0,4.0
user_993,suv,tire_rotation,Thursday,17.0,-22.0,2.0,0,wallet,no,LOYALTY15,,morning,mobile,,web,97.0,2.5,9.0,899.0,2.0
user_994,sedan,tire_rotation,Saturday,17.0,15.0,5.0,0,cash,no,SUMMER20,15.23,afternoon,desktop,google,mobile_app,,4.5,56.0,214.0,0.0
user_995,truck,engine_diagnostics,Wednesday,9.0,15.0,4.0,1,cash,1,SUMMER20,0.9,afternoon,tablet,instagram,web,119.0,2.3,14.0,501.0,1.0
user_996,truck,,Tuesday,19.0,27.0,2.0,0,card,no,,,afternoon,tablet,,web,,,29.0,423.0,3.0
user_997,suv,oil_change,,13.0,11.0,3.0,0,wallet,1,SUMMER20,7.8,evening,,,web,,,44.0,185.0,5.0
user_998,truck,oil_change,Wednesday,15.0,-10.0,0.0,1,transfer,,SUMMER20,,morning,desktop,,,65.0,3.0,60.0,102.0,5.0
user_999,,engine_diagnostics,Friday,12.0,,2.0,1,card,0,NEW10,14.88,,tablet,twitter,,36.0,2.3,18.0,428.0,1.0
user_1000,sedan,brake_repair,Sunday,,,2.0,0,transfer,yes,SUMMER20,3.85,evening,tablet,twitter,whatsapp,99.0,1.1,26.0,826.0,4.0
user_1001,suv,oil_change,Sunday,invalid,8.0,4.0,0,card,0,,10.43,evening,mobile,friend,web,55.0,1.7,58.0,114.0,2.0
user_1002,truck,engine_diagnostics,Saturday,8.0,5.0,1.0,0,card,0,LOYALTY15,,evening,desktop,twitter,,90.0,,10.0,169.0,0.0
user_1003,suv,brake_repair,Sunday,8.0,22.0,3.0,0,,1,,28.03,morning,tablet,,web,87.0,1.7,5.0,756.0,4.0
user_1004,sedan,tire_rotation,Sunday,,10.0,0.0,0,wallet,0,LOYALTY15,18.08,,tablet,twitter,whatsapp,108.0,3.6,53.0,360.0,0.0
user_1005,sedan,oil_change,Thursday,20.0,6.0,1.0,0,transfer,no,LOYALTY15,3.08,evening,mobile,instagram,web,52.0,,26.0,779.0,2.0
user_1006,suv,brake_repair,Wednesday,20.0,28.0,2.0,1,card,1,,26.71,morning,tablet,,web,,3.9,,143.0,
user_1007,sedan,oil_change,Thursday,6.0,29.0,3.0,0,transfer,0,SUMMER20,23.34,evening,mobile,twitter,whatsapp,104.0,3.2,8.0,38.0,4.0
user_1008,sedan,,Sunday,,14.0,2.0,1,wallet,yes,,24.51,afternoon,tablet,,web,32.0,2.2,53.0,655.0,
user_1009,truck,brake_repair,Thursday,9.0,3.0,5.0,0,cash,0,NEW10,18.69,afternoon,mobile,,web,63.0,2.7,10.0,990.0,2.0
user_1010,truck,tire_rotation,Tuesday,8.0,17.0,2.0,1,transfer,yes,,,afternoon,desktop,instagram,whatsapp,38.0,2.9,14.0,,3.0
user_1011,truck,brake_repair,Thursday,10.0,12.0,5.0,0,transfer,no,NEW10,,morning,mobile,google,whatsapp,34.0,2.2,7.0,180.0,1.0
user_1012,suv,brake_repair,Friday,13.0,12.0,4.0,0,wallet,,LOYALTY15,10.93,morning,tablet,google,mobile_app,78.0,4.6,2.0,554.0,0.0
user_1013,suv,brake_repair,Monday,19.0,,2.0,1,card,no,,9.09,,tablet,,whatsapp,45.0,2.9,,239.0,3.0
user_1014,suv,oil_change,,11.0,13.0,3.0,0,wallet,,,5.07,morning,desktop,twitter,mobile_app,59.0,1.4,33.0,716.0,0.0
user_1015,sedan,brake_repair,Monday,13.0,15.0,0.0,1,cash,0,LOYALTY15,25.67,afternoon,mobile,,web,58.0,2.1,18.0,,3.0
user_1016,sedan,engine_diagnostics,,7.0,-20.0,1.0,1,transfer,0,LOYALTY15,12.42,afternoon,mobile,friend,mobile_app,,1.9,,73.0,3.0
user_1017,suv,oil_change,Monday,20.0,10.0,1.0,0,transfer,yes,SUMMER20,,morning,desktop,,,96.0,4.4,36.0,535.0,3.0
user_1018,truck,oil_change,Sunday,11.0,23.0,3.0,1,card,yes,,22.37,morning,mobile,google,,50.0,3.0,40.0,223.0,2.0
user_1019,truck,engine_diagnostics,Friday,13.0,14.0,5.0,1,cash,no,,8.33,afternoon,,,mobile_app,55.0,,41.0,,1.0
user_1020,,engine_diagnostics,Monday,10.0,15.0,4.0,1,transfer,0,,24.96,,,twitter,mobile_app,86.0,1.6,26.0,516.0,1.0
user_1021,suv,tire_rotation,Thursday,10.0,20.0,4.0,0,wallet,,NEW10,,morning,,friend,web,74.0,2.8,58.0,988.0,1.0
user_1022,suv,oil_change,Wednesday,7.0,22.0,2.0,1,transfer,yes,LOYALTY15,,afternoon,,,mobile_app,34.0,3.7,,2.0,3.0
user_1023,sedan,,,19.0,1.0,2.0,0,wallet,1,,14.35,afternoon,tablet,twitter,,36.0,,10.0,934.0,2.0
user_1024,sedan,engine_diagnostics,,,28.0,5.0,0,,yes,,7.75,afternoon,desktop,friend,mobile_app,87.0,3.7,15.0,445.0,4.0
user_1025,sedan,oil_change,Friday,20.0,,1.0,0,card,no,SUMMER20,11.42,morning,tablet,friend,whatsapp,31.0,1.6,9.0,215.0,4.0
user_1026,,engine_diagnostics,,15.0,17.0,4.0,1,,1,,2.22,morning,desktop,friend,web,80.0,1.1,50.0,958.0,2.0
user_1027,sedan,brake_repair,Saturday,19.0,,3.0,0,transfer,no,LOYALTY15,20.26,evening,tablet,google,web,83.0,,8.0,903.0,4.0
user_1028,sedan,oil_change,Wednesday,,21.0,,1,,1,NEW10,20.54,afternoon,desktop,,mobile_app,,1.8,54.0,617.0,5.0
user_1029,truck,oil_change,Wednesday,15.0,10.0,3.0,1,transfer,1,NEW10,14.55,morning,tablet,twitter,web,117.0,3.2,0.0,584.0,1.0
user_1030,sedan,oil_change,Friday,9.0,17.0,0.0,0,,no,SUMMER20,28.5,evening,desktop,google,mobile_app,53.0,3.2,,281.0,0.0
user_1031,suv,oil_change,Thursday,11.0,15.0,2.0,0,card,0,,18.38,afternoon,tablet,,,56.0,1.8,,646.0,3.0
user_1032,suv,brake_repair,Friday,15.0,30.0,4.0,0,wallet,,SUMMER20,6.39,morning,tablet,,whatsapp,104.0,,35.0,360.0,2.0
user_1033,,brake_repair,Friday,6.0,22.0,4.0,0,cash,no,LOYALTY15,21.72,evening,mobile,friend,mobile_app,105.0,4.9,15.0,64.0,3.0
user_1034,suv,oil_change,Wednesday,11.0,6.0,4.0,0,cash,0,LOYALTY15,13.5,evening,desktop,google,whatsapp,64.0,,8.0,210.0,2.0
user_1035,truck,tire_rotation,Thursday,12.0,29.0,3.0,0,wallet,yes,SUMMER20,4.98,evening,tablet,twitter,web,108.0,2.0,47.0,932.0,
user_1036,sedan,tire_rotation,Thursday,6.0,1.0,1.0,1,cash,yes,,15.95,,mobile,google,,,4.6,43.0,438.0,0.0
user_1037,truck,engine_diagnostics,Wednesday,15.0,28.0,1.0,0,transfer,0,,28.12,evening,mobile,instagram,mobile_app,67.0,3.1,45.0,297.0,0.0
user_1038,sedan,tire_rotation,Wednesday,7.0,-19.0,4.0,0,transfer,yes,LOYALTY15,3.55,afternoon,desktop,google,whatsapp,79.0,2.5,16.0,228.0,3.0
user_1039,sedan,oil_change,Friday,20.0,30.0,3.0,1,,1,SUMMER20,,evening,desktop,,mobile_app,75.0,3.7,28.0,,0.0
user_1040,suv,engine_diagnostics,Saturday,10.0,29.0,5.0,0,card,0,SUMMER20,19.45,afternoon,tablet,google,web,107.0,,,346.0,2.0
user_1041,,engine_diagnostics,Friday,13.0,0.0,0.0,0,,yes,SUMMER20,17.2,morning,,,mobile_app,71.0,,23.0,286.0,0.0
user_1042,truck,brake_repair,Monday,20.0,24.0,0.0,1,card,no,,23.94,evening,tablet,instagram,web,70.0,4.9,38.0,282.0,2.0
user_1043,,engine_diagnostics,,20.0,9.0,3.0,0,,1,,24.64,evening,tablet,instagram,mobile_app,72.0,1.7,21.0,,1.0
user_1044,truck,engine_diagnostics,Saturday,10.0,22.0,3.0,0,cash,no,SUMMER20,12.66,evening,mobile,google,web,111.0,,21.0,152.0,1.0
user_1045,,oil_change,Sunday,7.0,10.0,1.0,0,card,,,28.89,morning,desktop,friend,mobile_app,82.0,,34.0,,1.0
user_1046,suv,oil_change,Wednesday,13.0,4.0,4.0,0,,yes,SUMMER20,23.24,evening,mobile,,mobile_app,46.0,4.9,4.0,837.0,3.0
user_1047,sedan,tire_rotation,Monday,14.0,27.0,4.0,0,transfer,0,SUMMER20,8.4,evening,mobile,google,whatsapp,96.0,2.8,60.0,191.0,1.0
user_1048,suv,,Wednesday,18.0,5.0,,1,cash,0,NEW10,,evening,tablet,twitter,web,71.0,2.8,51.0,,2.0
user_1049,sedan,brake_repair,Wednesday,9.0,13.0,1.0,0,cash,1,NEW10,7.58,morning,tablet,instagram,web,116.0,,48.0,706.0,
user_1050,suv,engine_diagnostics,Wednesday,6.0,-4.0,0.0,0,transfer,,NEW10,4.61,morning,desktop,instagram,whatsapp,61.0,2.2,4.0,,4.0
user_1051,,engine_diagnostics,Tuesday,6.0,21.0,5.0,1,transfer,1,,6.93,afternoon,desktop,instagram,web,112.0,,36.0,710.0,3.0
user_1052,suv,tire_rotation,Saturday,8.0,16.0,2.0,0,card,1,NEW10,8.49,evening,desktop,friend,,117.0,3.7,8.0,120.0,0.0
user_1053,sedan,oil_change,Monday,12.0,14.0,1.0,1,card,1,,,evening,desktop,twitter,whatsapp,86.0,2.6,31.0,838.0,
user_1054,truck,brake_repair,Sunday,8.0,23.0,2.0,0,,yes,SUMMER20,19.38,afternoon,desktop,,web,54.0,4.6,33.0,,2.0
user_1055,suv,oil_change,,20.0,4.0,3.0,1,card,no,LOYALTY15,16.29,evening,desktop,twitter,whatsapp,111.0,1.2,27.0,692.0,5.0
user_1056,suv,engine_diagnostics,Friday,15.0,3.0,2.0,0,card,0,NEW10,6.14,afternoon,desktop,google,mobile_app,91.0,3.7,19.0,495.0,2.0
user_1057,truck,oil_change,Saturday,18.0,13.0,1.0,0,cash,yes,SUMMER20,25.82,morning,mobile,twitter,mobile_app,120.0,,0.0,877.0,3.0
user_1058,suv,brake_repair,Wednesday,10.0,27.0,4.0,1,wallet,no,LOYALTY15,16.36,morning,tablet,instagram,web,62.0,1.9,57.0,,1.0
user_1059,truck,,Tuesday,18.0,0.0,2.0,1,transfer,1,NEW10,2.33,morning,desktop,instagram,,82.0,3.4,6.0,922.0,3.0
user_1060,truck,tire_rotation,,,27.0,2.0,0,,1,NEW10,27.54,,mobile,instagram,mobile_app,34.0,1.4,50.0,903.0,1.0
user_1061,,engine_diagnostics,Sunday,16.0,28.0,2.0,0,cash,1,SUMMER20,21.19,afternoon,tablet,google,mobile_app,35.0,3.6,51.0,58.0,1.0
user_1062,sedan,engine_diagnostics,Wednesday,15.0,1.0,0.0,1,transfer,yes,,2.02,,mobile,,whatsapp,83.0,3.5,,672.0,5.0
user_1063,suv,tire_rotation,Monday,7.0,28.0,4.0,1,cash,no,LOYALTY15,20.2,afternoon,mobile,friend,,,3.7,33.0,718.0,5.0
user_1064,suv,brake_repair,Saturday,12.0,10.0,1.0,0,card,yes,NEW10,3.14,evening,mobile,twitter,mobile_app,61.0,3.7,20.0,11.0,2.0
user_1065,,tire_rotation,,invalid,29.0,1.0,1,transfer,yes,LOYALTY15,7.51,,tablet,friend,mobile_app,84.0,4.0,32.0,50.0,
user_1066,,oil_change,Wednesday,,,5.0,1,cash,0,NEW10,,evening,desktop,instagram,mobile_app,32.0,,,63.0,0.0
user_1067,,engine_diagnostics,Sunday,17.0,,,1,wallet,1,LOYALTY15,12.75,afternoon,desktop,google,mobile_app,62.0,3.8,25.0,481.0,1.0
user_1068,sedan,oil_change,Sunday,6.0,29.0,2.0,0,transfer,yes,LOYALTY15,1.14,morning,desktop,twitter,,69.0,4.8,21.0,574.0,2.0
user_1069,truck,tire_rotation,Thursday,9.0,14.0,0.0,1,wallet,no,NEW10,29.68,afternoon,tablet,instagram,whatsapp,83.0,3.2,56.0,874.0,0.0
user_1070,sedan,tire_rotation,Wednesday,8.0,,1.0,1,cash,no,SUMMER20,20.04,afternoon,,google,web,80.0,4.5,39.0,82.0,1.0
user_1071,truck,tire_rotation,Saturday,20.0,11.0,0.0,0,transfer,,SUMMER20,10.02,morning,mobile,instagram,whatsapp,,1.7,19.0,192.0,4.0
user_1072,truck,brake_repair,Wednesday,10.0,30.0,,1,card,1,SUMMER20,26.48,morning,desktop,,whatsapp,,,16.0,946.0,
user_1073,truck,,Saturday,,24.0,0.0,0,cash,yes,SUMMER20,15.48,,tablet,,whatsapp,119.0,1.3,49.0,430.0,2.0
user_1074,sedan,oil_change,Monday,,21.0,1.0,0,,yes,NEW10,23.13,morning,tablet,twitter,whatsapp,88.0,3.1,36.0,260.0,4.0
